epoch,aptitude,team_name,starter,pokemon_1,pokemon_2,pokemon_3,pokemon_4,pokemon_5,pokemon_6
42,834,Random 93,2,Accelgor,Charizard,Feraligatr,Weavile,Drampa,Typhlosion
42,834,Random 67,1,Pikachu,Typhlosion,Braviary,Greninja,Clauncher,Kabuto
42,837,Random 64,0,Bouffalant,Wingull,Victreebel,Crabominable,Cherrim,Silvally
42,846,Random 82,4,Hippopotas,Rhyperior,Eelektross,Nincada,Charizard,Purugly
42,856,Random 69,1,Cradily,Porygon2,Bastiodon,Salamence,Bronzong,Hoppip
42,856,Random 65,0,Buneary,Servine,Gallade,Venomoth,Scizor,Gigalith
42,865,Random 56,1,Mienshao,Pancham,Primarina,Rampardos,Quilladin,Treecko
42,898,Random 58,4,Alakazam,Deino,Nosepass,Togekiss,Volbeat,Garchomp
42,907,Random 84,4,Lucario,Simisage,Glalie,Nidoqueen,Blastoise,Vanilluxe
42,914,Random 64,0,Skuntank,Metagross,Wigglytuff,Blastoise,Pinsir,Accelgor
42,918,Random 78,0,Houndoom,Hydreigon,Rhyhorn,Typhlosion,Chingling,Glalie
42,931,Random 85,2,Carracosta,Sceptile,Lopunny,Kirlia,Torracat,Solrock
42,935,Random 85,5,Magmar,Staravia,Golett,Riolu,Heracross,Cofagrigus
42,959,Random 67,5,Aerodactyl,Tropius,Pidgeot,Gallade,Delphox,Tyranitar
42,959,Random 50,5,Venusaur,Rufflet,Tyrantrum,Greninja,Arcanine,Glalie
42,969,Random 52,2,Lucario,Metagross,Probopass,Swellow,Kangaskhan,Gengar
42,973,Random 86,2,Salazzle,Kangaskhan,Gengar,Scraggy,Lopunny,Charizard
43,45,Random 86,5,Krabby,Leavanny,Azumarill,Glameow,Stufful,Snivy
43,47,Random 50,4,Greninja,Growlithe,Lurantis,Purrloin,Tentacruel,Musharna
43,112,Random 85,0,Torracat,Breloom,Medicham,Seadra,Relicanth,Scizor
43,122,Random 66,5,Medicham,Frillish,Mamoswine,Ampharos,Turtwig,Woobat
43,137,Random 52,2,Chingling,Toucannon,Skiploom,Mudsdale,Beautifly,Sylveon
43,157,Random 81,5,Garchomp,Taillow,Decidueye,Bouffalant,Drilbur,Kabuto
43,158,Random 68,0,Purrloin,Duosion,Duskull,Kangaskhan,Jumpluff,Gible
43,257,Random 94,4,Unfezant,Pikipek,Stantler,Crawdaunt,Woobat,Tentacruel
43,291,Random 64,0,Bouffalant,Wingull,Victreebel,Crabominable,Cherrim,Silvally
43,315,Random 99,4,Zorua,Venusaur,Togetic,Mawile,Heracross,Mienshao
43,321,Random 65,3,Lumineon,Hoothoot,Masquerain,Rampardos,Furret,Mienfoo
43,321,Random 93,1,Lilligant,Swampert,Lurantis,Shinx,Volbeat,Raichu
43,338,Random 84,4,Lucario,Simisage,Glalie,Nidoqueen,Blastoise,Vanilluxe
43,365,Random 52,2,Lucario,Sceptile,Lopunny,Kirlia,Torracat,Solrock
43,600,Random 60,5,Exploud,Minior,Onix,Volcarona,Hakamo-o,Spheal
43,601,Random 56,2,Tauros,Buneary,Emboar,Rattata,Oddish,Trumbeak
43,601,Random 62,1,Gallade,Garbodor,Chimecho,Exploud,Vullaby,Decidueye
43,602,Random 53,5,Chimchar,Phanpy,Dragonair,Timburr,Rhydon,Quagsire
43,602,Random 78,3,Seedot,Gligar,Heatmor,Forretress,Lillipup,Grumpig
43,602,Random 84,2,Corsola,Shellos,Druddigon,Sudowoodo,Froslass,Probopass
43,602,Random 89,3,Solrock,Haunter,Dragonair,Slowking,Tyrantrum,Bellossom
43,602,Random 95,0,Sunflora,Kricketune,Bronzor,Camerupt,Klink,Skrelp
43,605,Random 59,0,Numel,Togepi,Piplup,Weezing,Tynamo,Komala
43,605,Random 88,2,Nidorina,Chikorita,Darmanitan,Salamence,Vullaby,Abra
43,606,Random 91,1,Froslass,Eevee,Kirlia,Graveler,Dunsparce,Marill
43,607,Random 67,1,Basculin,Luxio,Froakie,Granbull,Misdreavus,Mareanie
43,607,Random 74,2,Dusclops,Nidoking,Dwebble,Litten,Linoone,Eevee
43,607,Random 83,3,Plusle,Snubbull,Lycanroc,Dewott,Krookodile,Abra
43,608,Random 80,5,Carvanha,Delphox,Tympole,Rockruff,Masquerain,Jumpluff
43,610,Random 98,4,Yanma,Dedenne,Lickitung,Loudred,Aromatisse,Wailord
43,611,Random 87,4,Vikavolt,Mightyena,Blastoise,Riolu,Azurill,Stunfisk
43,616,Random 64,0,Skiddo,Noivern,Dusclops,Totodile,Paras,Mudbray
43,617,Random 61,3,Honchkrow,Blitzle,Floette,Leafeon,Greninja,Gallade
43,618,Random 51,4,Sandile,Kricketune,Litleo,Cherrim,Nidoran-F,Unown
43,623,Random 58,0,Rotom,Shroomish,Drapion,Archeops,Snover,Staraptor
43,639,Random 79,1,Venusaur,Rattata,Torchic,Prinplup,Electrode,Anorith
43,640,Random 72,4,Monferno,Spewpa,Conkeldurr,Scyther,Happiny,Probopass
43,641,Random 85,2,Xatu,Barbaracle,Incineroar,Granbull,Qwilfish,Goldeen
43,644,Random 77,1,Magneton,Hoothoot,Marowak,Dustox,Pidgeot,Blissey
43,645,Random 69,5,Clefairy,Beheeyem,Aerodactyl,Dragonite,Shuppet,Tyrunt
43,645,Random 71,2,Vespiquen,Kricketot,Raticate,Incineroar,Drifloon,Toxapex
43,649,Random 54,4,Zoroark,Togekiss,Starmie,Gourgeist,Marshtomp,Arcanine
43,649,Random 63,2,Porygon,Metang,Meowstic-M,Shellder,Grubbin,Palpitoad
43,650,Random 80,3,Aipom,Larvesta,Clawitzer,Prinplup,Skrelp,Snorlax
43,661,Random 90,5,Medicham,Lickitung,Sableye,Politoed,Roselia,Hawlucha
43,667,Random 52,1,Toxapex,Vespiquen,Oshawott,Durant,Seadra,Simisear
43,674,Random 54,3,Charizard,Ninjask,Venusaur,Igglybuff,Bruxish,Krookodile
43,683,Random 65,2,Buneary,Servine,Gallade,Venomoth,Noivern,Drilbur
43,684,Random 88,1,Grotle,Victreebel,Mothim,Clawitzer,Liepard,Ninjask
43,687,Random 56,4,Goldeen,Gliscor,Masquerain,Torracat,Noivern,Passimian
43,690,Random 96,2,Emboar,Kommo-o,Florges,Serperior,Cloyster,Ferroseed
43,691,Random 58,4,Blitzle,Lanturn,Araquanid,Gloom,Totodile,Seedot
43,694,Random 69,2,Magby,Beartic,Grumpig,Breloom,Masquerain,Simipour
43,695,Random 55,2,Croconaw,Serperior,Solosis,Camerupt,Meowstic-M,Hitmonlee
43,697,Random 55,2,Eelektrik,Ivysaur,Patrat,Machoke,Blastoise,Durant
43,700,Random 98,2,Sharpedo,Phione,Wormadam,Goodra,Parasect,Crobat
43,701,Random 92,2,Phantump,Sawk,Primarina,Sawsbuck,Liepard,Silcoon
43,703,Random 82,4,Mankey,Nidoqueen,Seadra,Carracosta,Meowstic-M,Tepig
43,711,Random 60,3,Delibird,Hitmontop,Decidueye,Phantump,Pyroar,Ferrothorn
43,716,Random 81,4,Machamp,Silvally,Mimikyu,Greninja,Zebstrika,Salandit
43,724,Random 81,3,Tympole,Drampa,Delphox,Phantump,Cinccino,Duosion
43,727,Random 81,5,Escavalier,Starly,Toucannon,Poliwag,Togedemaru,Kabutops
43,729,Random 92,4,Budew,Shedinja,Houndoom,Nincada,Charizard,Purugly
43,749,Random 82,3,Hakamo-o,Salamence,Monferno,Haxorus,Toxapex,Lycanroc
43,763,Random 82,3,Hippopotas,Rhyperior,Eelektross,Politoed,Phantump,Snivy
43,770,Random 71,1,Sharpedo,Mudbray,Kommo-o,Sandslash,Bergmite,Cascoon
43,780,Random 63,3,Archeops,Honedge,Rhyhorn,Drapion,Kangaskhan,Hawlucha
43,788,Random 61,3,Woobat,Decidueye,Munna,Wailmer,Butterfree,Torkoal
43,804,Random 64,2,Toxicroak,Greninja,Meowth,Wimpod,Lairon,Magnezone
43,815,Random 83,1,Gothitelle,Venusaur,Absol,Magnemite,Gothita,Golem
43,824,Random 91,0,Torkoal,Gumshoos,Feraligatr,Nosepass,Scizor,Gigalith
43,829,Random 73,2,Salamence,Primeape,Mienshao,Phanpy,Bisharp,Trumbeak
43,833,Random 82,3,Chesnaught,Beautifly,Medicham,Gengar,Nincada,Ninetales
43,836,Random 59,5,Scrafty,Chimecho,Palossand,Magneton,Conkeldurr,Gengar
43,838,Random 73,0,Lycanroc,Spoink,Makuhita,Skiploom,Clefairy,Seadra
43,850,Random 58,1,Alakazam,Deino,Bastiodon,Salamence,Bronzong,Hoppip
43,866,Random 69,4,Cradily,Porygon2,Nosepass,Togekiss,Volbeat,Garchomp
43,867,Random 73,1,Noivern,Meowstic-M,Cradily,Mandibuzz,Clauncher,Kabuto
43,868,Random 67,4,Pikachu,Typhlosion,Braviary,Greninja,Gengar,Paras
43,886,Random 75,1,Chandelure,Infernape,Rotom,Wailord,Archeops,Darmanitan
43,890,Random 78,0,Houndoom,Hydreigon,Rhyhorn,Typhlosion,Chingling,Glalie
43,900,Random 70,1,Ferrothorn,Walrein,Gallade,Ambipom,Cyndaquil,Araquanid
43,905,Random 93,0,Accelgor,Charizard,Feraligatr,Klefki,Tsareena,Simisear
43,910,Random 70,2,Bouffalant,Vikavolt,Kangaskhan,Weavile,Drampa,Typhlosion
43,930,Random 54,0,Poliwhirl,Bewear,Alakazam,Blastoise,Pinsir,Accelgor
43,930,Random 54,2,Whirlipede,Litten,Aggron,Grubbin,Karrablast,Munchlax
43,941,Random 64,4,Skuntank,Metagross,Wigglytuff,Tsareena,Garchomp,Jolteon
43,969,Random 86,2,Salazzle,Kangaskhan,Gengar,Scraggy,Lopunny,Charizard
43,973,Random 67,5,Aerodactyl,Tropius,Pidgeot,Gallade,Delphox,Tyranitar
43,976,Random 85,2,Carracosta,Metagross,Probopass,Swellow,Kangaskhan,Gengar
44,26,Random 84,0,Surskit,Jigglypuff,Quilava,Roserade,Wailmer,Butterfree
44,33,Random 97,2,Oranguru,Pachirisu,Ambipom,Musharna,Roggenrola,Spiritomb
44,36,Random 52,4,Sandile,Basculin,Golett,Machoke,Tranquill,Hippopotas
44,36,Random 65,5,Petilil,Huntail,Mime Jr.,Bagon,Duosion,Monferno
44,36,Random 96,3,Whiscash,Kingler,Mothim,Buneary,Ambipom,Golem
44,66,Random 80,0,Mantyke,Emolga,Archen,Octillery,Zoroark,Shellos
44,78,Random 85,2,Xatu,Barbaracle,Incineroar,Granbull,Qwilfish,Goldeen
44,83,Random 56,1,Goldeen,Quilava,Hippowdon,Golduck,Skuntank,Oricorio
44,91,Random 93,2,Porygon2,Altaria,Tepig,Ninetales,Beartic,Lanturn
44,98,Random 81,5,Tympole,Drampa,Delphox,Phantump,Drilbur,Kabuto
44,106,Random 60,3,Sawk,Bouffalant,Mamoswine,Accelgor,Stoutland,Mightyena
44,142,Random 69,1,Corphish,Meowstic-M,Ariados,Lileep,Pansage,Aggron
44,162,Random 83,1,Gothitelle,Venusaur,Absol,Magnemite,Gothita,Golem
44,179,Random 50,2,Klink,Drifloon,Togetic,Pinsir,Hitmontop,Talonflame
44,318,Random 84,4,Lucario,Simisage,Glalie,Nidoqueen,Blastoise,Vanilluxe
44,330,Random 70,2,Bouffalant,Vikavolt,Kangaskhan,Weavile,Drampa,Typhlosion
44,349,Random 61,2,Honchkrow,Blitzle,Floette,Phanpy,Bisharp,Trumbeak
44,600,Random 51,5,Sylveon,Grotle,Ralts,Marill,Trevenant,Skrelp
44,600,Random 59,3,Gothita,Haunter,Staraptor,Politoed,Buizel,Seviper
44,600,Random 91,4,Glameow,Tirtouga,Lickitung,Kangaskhan,Bronzong,Lotad
44,601,Random 95,1,Banette,Lampent,Dratini,Alakazam,Scolipede,Shelmet
44,603,Random 73,3,Servine,Kabutops,Togetic,Pelipper,Croagunk,Poliwrath
44,606,Random 60,2,Delibird,Hitmontop,Decidueye,Breloom,Masquerain,Simipour
44,606,Random 75,5,Kabutops,Incineroar,Jynx,Spewpa,Froakie,Trapinch
44,610,Random 74,5,Ducklett,Tyranitar,Aerodactyl,Absol,Clefairy,Politoed
44,611,Random 71,0,Litleo,Venusaur,Arbok,Chatot,Phantump,Talonflame
44,611,Random 72,4,Exeggcute,Shroomish,Chingling,Barboach,Kingdra,Azurill
44,615,Random 64,5,Heliolisk,Buneary,Illumise,Espurr,Cottonee,Gumshoos
44,619,Random 81,2,Bulbasaur,Pinsir,Oranguru,Feebas,Yamask,Silcoon
44,620,Random 54,4,Zoroark,Togekiss,Starmie,Gourgeist,Marshtomp,Arcanine
44,622,Random 78,4,Vileplume,Yanma,Goomy,Beldum,Palpitoad,Munchlax
44,632,Random 82,0,Nincada,Zoroark,Misdreavus,Tsareena,Greninja,Duosion
44,633,Random 83,1,Gurdurr,Gastrodon,Pyroar,Froakie,Panpour,Clawitzer
44,636,Random 90,0,Medicham,Lickitung,Sableye,Seadra,Relicanth,Scizor
44,638,Random 56,3,Magcargo,Nidoran-M,Karrablast,Deerling,Gliscor,Ivysaur
44,639,Random 57,5,Petilil,Flygon,Whimsicott,Lairon,Phantump,Marill
44,640,Random 79,1,Venusaur,Hoothoot,Marowak,Dustox,Pidgeot,Blissey
44,642,Random 87,0,Mudbray,Zebstrika,Squirtle,Trevenant,Rapidash,Ferroseed
44,646,Random 90,2,Metapod,Torterra,Electabuzz,Drampa,Liepard,Silcoon
44,649,Random 55,2,Fletchinder,Salazzle,Swinub,Skitty,Barboach,Masquerain
44,653,Random 77,4,Exeggcute,Chinchou,Ponyta,Diglett,Bewear,Skuntank
44,655,Random 79,2,Kecleon,Salamence,Crustle,Hoothoot,Igglybuff,Eelektrik
44,656,Random 92,1,Minccino,Snorunt,Honedge,Smoochum,Mudbray,Poochyena
44,665,Random 77,1,Magneton,Rattata,Torchic,Prinplup,Electrode,Anorith
44,665,Random 90,1,Pancham,Poliwhirl,Buizel,Swanna,Xatu,Vanillite
44,671,Random 89,5,Solrock,Haunter,Dragonair,Slowking,Tyrantrum,Woobat
44,672,Random 66,0,Basculin,Deino,Heracross,Glalie,Weavile,Ambipom
44,675,Random 89,4,Kricketune,Popplio,Cubone,Spiritomb,Bergmite,Woobat
44,679,Random 92,4,Phantump,Sawk,Primarina,Sawsbuck,Armaldo,Carvanha
44,684,Random 66,3,Medicham,Frillish,Mamoswine,Ampharos,Turtwig,Bellossom
44,686,Random 85,4,Spheal,Dedenne,Honedge,Stufful,Shedinja,Maractus
44,687,Random 68,5,Toxapex,Kricketune,Banette,Manectric,Heatmor,Bagon
44,700,Random 96,0,Emboar,Kommo-o,Drapion,Archeops,Snover,Staraptor
44,701,Random 68,0,Purrloin,Duosion,Duskull,Kangaskhan,Jumpluff,Gible
44,703,Random 58,2,Rotom,Shroomish,Florges,Serperior,Cloyster,Ferroseed
44,708,Random 76,0,Aron,Swablu,Tepig,Beldum,Sudowoodo,Whismur
44,709,Random 73,3,Salamence,Primeape,Mienshao,Leafeon,Greninja,Gallade
44,726,Random 76,4,Chimecho,Gliscor,Masquerain,Torracat,Noivern,Passimian
44,727,Random 65,2,Buneary,Servine,Gallade,Venomoth,Lairon,Magnezone
44,736,Random 64,2,Toxicroak,Greninja,Meowth,Wimpod,Noivern,Drilbur
44,737,Random 99,4,Zorua,Venusaur,Nosepass,Togekiss,Volbeat,Garchomp
44,761,Random 52,1,Manectric,Garbodor,Chimecho,Exploud,Vullaby,Decidueye
44,761,Random 81,3,Garchomp,Taillow,Decidueye,Bouffalant,Cinccino,Duosion
44,763,Random 85,5,Torracat,Breloom,Medicham,Politoed,Roselia,Hawlucha
44,764,Random 69,3,Magby,Beartic,Grumpig,Phantump,Pyroar,Ferrothorn
44,767,Random 62,1,Probopass,Riolu,Cofagrigus,Garchomp,Galvantula,Paras
44,784,Random 88,3,Nidorina,Chikorita,Darmanitan,Salamence,Nincada,Ninetales
44,786,Random 62,5,Gallade,Clauncher,Inkay,Amoonguss,Jynx,Milotic
44,787,Random 70,1,Eevee,Breloom,Trumbeak,Chinchou,Goldeen,Dragonair
44,793,Random 69,4,Cradily,Porygon2,Togetic,Mawile,Heracross,Mienshao
44,805,Random 73,2,Noivern,Meowstic-M,Cradily,Goodra,Parasect,Crobat
44,826,Random 82,1,Hakamo-o,Deino,Bastiodon,Salamence,Bronzong,Hoppip
44,827,Random 92,4,Budew,Shedinja,Houndoom,Nincada,Charizard,Purugly
44,829,Random 59,0,Scrafty,Chimecho,Palossand,Magneton,Conkeldurr,Silvally
44,834,Random 93,0,Accelgor,Charizard,Feraligatr,Klefki,Tsareena,Simisear
44,835,Random 70,1,Ferrothorn,Walrein,Gallade,Ambipom,Cyndaquil,Araquanid
44,838,Random 64,5,Bouffalant,Wingull,Victreebel,Crabominable,Cherrim,Gengar
44,844,Random 88,3,Beedrill,Cherrim,Spinda,Heatmor,Milotic,Zweilous
44,845,Random 61,2,Rhyhorn,Hippowdon,Steelix,Girafarig,Feraligatr,Rampardos
44,846,Random 63,3,Archeops,Honedge,Rhyhorn,Drapion,Kangaskhan,Hawlucha
44,854,Random 75,1,Chandelure,Infernape,Rotom,Wailord,Archeops,Darmanitan
44,876,Random 82,2,Chesnaught,Beautifly,Medicham,Gengar,Vullaby,Abra
44,879,Random 58,4,Aegislash,Mimikyu,Venusaur,Simipour,Gourgeist,Pidgey
44,906,Random 81,0,Machamp,Hydreigon,Rhyhorn,Typhlosion,Chingling,Glalie
44,912,Random 78,4,Houndoom,Silvally,Mimikyu,Greninja,Zebstrika,Salandit
44,939,Random 58,3,Alakazam,Salamence,Monferno,Haxorus,Toxapex,Lycanroc
44,958,Random 85,2,Carracosta,Metagross,Lopunny,Kirlia,Torracat,Solrock
44,960,Random 52,2,Lucario,Sceptile,Probopass,Swellow,Kangaskhan,Gengar
44,976,Random 86,5,Salazzle,Kangaskhan,Gengar,Scraggy,Lopunny,Tyranitar
44,978,Random 67,2,Aerodactyl,Tropius,Pidgeot,Gallade,Delphox,Charizard
45,30,Random 69,4,Cradily,Mimikyu,Venusaur,Simipour,Gourgeist,Pidgey
45,38,Random 64,4,Voltorb,Parasect,Numel,Bewear,Chinchou,Noibat
45,42,Random 77,0,Marowak,Bronzong,Noctowl,Mime Jr.,Furret,Archen
45,54,Random 59,0,Weedle,Krabby,Helioptile,Farfetch'd,Seedot,Wingull
45,66,Random 96,0,Hydreigon,Happiny,Murkrow,Spewpa,Pidgey,Combee
45,71,Random 66,5,Medicham,Clauncher,Inkay,Amoonguss,Jynx,Milotic
45,73,Random 83,2,Treecko,Kirlia,Mudsdale,Gliscor,Meowth,Simipour
45,92,Random 71,0,Flareon,Florges,Nidoran-F,Throh,Golbat,Braixen
45,92,Random 97,5,Phanpy,Watchog,Slugma,Nuzleaf,Flabebe,Dragonair
45,127,Random 65,1,Buneary,Servine,Gallade,Venomoth,Pidgeot,Blissey
45,127,Random 61,3,Blastoise,Infernape,Kricketot,Breloom,Jolteon,Swadloon
45,133,Random 91,1,Trevenant,Tentacruel,Sunflora,Murkrow,Aurorus,Zorua
45,204,Random 95,3,Spinarak,Rhydon,Avalugg,Aron,Spearow,Pidgeot
45,223,Random 60,1,Jangmo-o,Taillow,Lillipup,Teddiursa,Litwick,Wailmer
45,301,Random 74,3,Passimian,Tropius,Musharna,Fletchinder,Sunkern,Teddiursa
45,600,Random 89,2,Rhyhorn,Swablu,Monferno,Ralts,Tepig,Hoothoot
45,601,Random 67,2,Lilligant,Rapidash,Plusle,Swanna,Larvesta,Talonflame
45,601,Random 52,5,Politoed,Geodude,Gallade,Cranidos,Floatzel,Heracross
45,601,Random 92,4,Ekans,Audino,Swanna,Omastar,Roserade,Bruxish
45,601,Random 99,4,Weezing,Durant,Tympole,Duskull,Morelull,Blastoise
45,602,Random 70,2,Solrock,Mightyena,Meganium,Exeggcute,Nidoqueen,Furret
45,603,Random 65,1,Arbok,Helioptile,Gogoat,Phanpy,Beautifly,Cacturne
45,604,Random 55,3,Aromatisse,Togetic,Nidorino,Weepinbell,Relicanth,Hoothoot
45,606,Random 56,5,Volbeat,Weepinbell,Incineroar,Trumbeak,Accelgor,Kricketot
45,606,Random 72,2,Vulpix,Froakie,Nidoran-F,Ninetales,Avalugg,Infernape
45,608,Random 84,4,Lunatone,Passimian,Komala,Pelipper,Dunsparce,Pansear
45,615,Random 69,1,Swinub,Luvdisc,Pikipek,Gardevoir,Lycanroc,Cubone
45,615,Random 73,5,Beautifly,Anorith,Incineroar,Tyrunt,Gastrodon,Archeops
45,617,Random 75,2,Pidgeotto,Frillish,Ekans,Deino,Bonsly,Poliwrath
45,620,Random 94,4,Poochyena,Skiploom,Slaking,Parasect,Diggersby,Gyarados
45,621,Random 57,0,Starmie,Eelektross,Aegislash,Breloom,Cutiefly,Talonflame
45,633,Random 98,4,Staravia,Rhyperior,Metagross,Gallade,Wailmer,Gastrodon
45,644,Random 79,2,Kecleon,Salamence,Crustle,Hoothoot,Igglybuff,Eelektrik
45,645,Random 62,3,Probopass,Riolu,Cofagrigus,Phantump,Pyroar,Ferrothorn
45,646,Random 85,2,Torracat,Breloom,Medicham,Politoed,Roselia,Ferroseed
45,647,Random 68,2,Purrloin,Duosion,Duskull,Kangaskhan,Jumpluff,Goldeen
45,654,Random 87,4,Deino,Clefairy,Druddigon,Krookodile,Poochyena,Noivern
45,660,Random 85,0,Xatu,Barbaracle,Incineroar,Granbull,Qwilfish,Gible
45,661,Random 81,4,Silcoon,Tyranitar,Umbreon,Shieldon,Armaldo,Tangrowth
45,668,Random 93,1,Porygon2,Altaria,Tepig,Ninetales,Bronzong,Hoppip
45,670,Random 67,2,Rhydon,Gothorita,Braviary,Slowbro,Zweilous,Seel
45,678,Random 50,4,Larvitar,Staraptor,Horsea,Joltik,Kirlia,Oshawott
45,687,Random 68,4,Toxapex,Gliscor,Masquerain,Torracat,Noivern,Passimian
45,693,Random 79,2,Venusaur,Hoothoot,Marowak,Dustox,Lairon,Magnezone
45,693,Random 76,5,Chimecho,Kricketune,Banette,Manectric,Heatmor,Bagon
45,696,Random 82,2,Hakamo-o,Deino,Bastiodon,Salamence,Beartic,Lanturn
45,701,Random 58,5,Rotom,Shroomish,Florges,Serperior,Cloyster,Hawlucha
45,709,Random 62,3,Archen,Kricketot,Riolu,Espurr,Hippopotas,Vaporeon
45,716,Random 88,3,Nidorina,Chikorita,Darmanitan,Salamence,Nincada,Ninetales
45,720,Random 93,3,Togetic,Chatot,Yungoos,Lampent,Tsareena,Zigzagoon
45,721,Random 68,0,Araquanid,Salandit,Deerling,Kangaskhan,Cherrim,Munna
45,726,Random 62,3,Gallade,Frillish,Mamoswine,Ampharos,Turtwig,Bellossom
45,733,Random 82,4,Chesnaught,Beautifly,Medicham,Gengar,Vullaby,Arcanine
45,735,Random 50,4,Klink,Drifloon,Togetic,Pinsir,Hitmontop,Haunter
45,738,Random 69,1,Magby,Beartic,Grumpig,Garchomp,Galvantula,Paras
45,740,Random 86,1,Cloyster,Trevenant,Archeops,Chandelure,Cyndaquil,Araquanid
45,759,Random 82,0,Nincada,Zoroark,Misdreavus,Tsareena,Greninja,Duosion
45,761,Random 64,1,Toxicroak,Greninja,Absol,Magnemite,Gothita,Golem
45,763,Random 79,2,Lickilicky,Dodrio,Aurorus,Tentacool,Poochyena,Beheeyem
45,765,Random 66,2,Basculin,Deino,Cradily,Goodra,Parasect,Crobat
45,766,Random 88,3,Beedrill,Cherrim,Spinda,Heatmor,Milotic,Zweilous
45,778,Random 63,3,Archeops,Taillow,Decidueye,Bouffalant,Cinccino,Duosion
45,779,Random 82,4,Shroomish,Gible,Stoutland,Simisear,Houndoom,Psyduck
45,787,Random 88,1,Milotic,Tynamo,Carvanha,Salazzle,Meditite,Furret
45,789,Random 92,0,Budew,Shedinja,Houndoom,Nincada,Charizard,Glalie
45,791,Random 54,2,Zoroark,Togekiss,Starmie,Gourgeist,Marshtomp,Abra
45,791,Random 86,0,Cascoon,Fletchinder,Dragonair,Golett,Slurpuff,Luvdisc
45,798,Random 81,4,Machamp,Hydreigon,Rhyhorn,Typhlosion,Chingling,Purugly
45,801,Random 99,4,Zorua,Venusaur,Nosepass,Togekiss,Volbeat,Garchomp
45,806,Random 78,3,Houndoom,Silvally,Mienshao,Leafeon,Greninja,Gallade
45,809,Random 83,2,Gothitelle,Venusaur,Meowth,Wimpod,Noivern,Drilbur
45,821,Random 70,3,Ferrothorn,Walrein,Gallade,Ambipom,Glalie,Simisage
45,826,Random 58,4,Aegislash,Porygon2,Togetic,Mawile,Heracross,Mienshao
45,828,Random 66,1,Cofagrigus,Furret,Roserade,Wailmer,Seaking,Sunflora
45,831,Random 52,1,Manectric,Garbodor,Chimecho,Exploud,Vullaby,Decidueye
45,835,Random 75,0,Chandelure,Charizard,Feraligatr,Klefki,Tsareena,Simisear
45,838,Random 93,1,Accelgor,Infernape,Rotom,Wailord,Archeops,Darmanitan
45,841,Random 59,0,Scrafty,Chimecho,Palossand,Magneton,Conkeldurr,Silvally
45,854,Random 73,0,Noivern,Meowstic-M,Heracross,Glalie,Weavile,Ambipom
45,854,Random 94,0,Vanilluxe,Chimecho,Whismur,Snover,Heracross,Beldum
45,893,Random 81,3,Garchomp,Honedge,Rhyhorn,Drapion,Kangaskhan,Hawlucha
45,915,Random 70,2,Bouffalant,Vikavolt,Kangaskhan,Weavile,Drampa,Typhlosion
45,937,Random 73,4,Salamence,Primeape,Mimikyu,Greninja,Zebstrika,Salandit
45,940,Random 64,5,Bouffalant,Wingull,Victreebel,Crabominable,Cherrim,Gengar
45,942,Random 85,2,Carracosta,Metagross,Lopunny,Kirlia,Torracat,Solrock
45,943,Random 58,3,Alakazam,Salamence,Monferno,Haxorus,Toxapex,Lycanroc
45,947,Random 84,4,Lucario,Simisage,Glalie,Nidoqueen,Blastoise,Vanilluxe
45,960,Random 86,5,Salazzle,Kangaskhan,Gengar,Scraggy,Lopunny,Tyranitar
45,970,Random 67,2,Aerodactyl,Tropius,Pidgeot,Gallade,Delphox,Charizard
45,984,Random 52,2,Lucario,Sceptile,Probopass,Swellow,Kangaskhan,Gengar
46,66,Random 67,0,Rhydon,Gothorita,Crabrawler,Wartortle,Crobat,Helioptile
46,71,Random 58,2,Aegislash,Porygon2,Cradily,Goodra,Parasect,Crobat
46,82,Random 95,2,Spinarak,Rhydon,Mudsdale,Gliscor,Meowth,Simipour
46,92,Random 87,4,Duosion,Whimsicott,Sharpedo,Chikorita,Ninjask,Heracross
46,103,Random 57,4,Ralts,Octillery,Litten,Tirtouga,Silcoon,Inkay
46,112,Random 63,4,Roselia,Sandygast,Wartortle,Swanna,Araquanid,Seel
46,119,Random 68,4,Toxapex,Gliscor,Masquerain,Omastar,Roserade,Bruxish
46,131,Random 51,4,Purugly,Comfey,Venomoth,Pikipek,Cacnea,Gardevoir
46,135,Random 81,4,Vaporeon,Stunfisk,Drampa,Comfey,Bastiodon,Tympole
46,150,Random 69,0,Cradily,Mimikyu,Venusaur,Simipour,Gourgeist,Simisear
46,153,Random 54,3,Emboar,Forretress,Chatot,Golduck,Houndour,Tangrowth
46,154,Random 61,5,Buizel,Magmortar,Roselia,Spiritomb,Boldore,Bellsprout
46,191,Random 94,5,Poochyena,Skiploom,Victreebel,Crabominable,Cherrim,Gengar
46,205,Random 52,1,Greninja,Mimikyu,Larvesta,Whirlipede,Manectric,Luxray
46,301,Random 70,4,Bouffalant,Vikavolt,Kangaskhan,Weavile,Blastoise,Vanilluxe
46,305,Random 64,4,Bouffalant,Wingull,Slaking,Parasect,Diggersby,Gyarados
46,600,Random 59,3,Munna,Noctowl,Luxray,Kadabra,Durant,Medicham
46,600,Random 75,4,Musharna,Charizard,Cradily,Binacle,Tyranitar,Rapidash
46,600,Random 86,1,Sliggoo,Girafarig,Cyndaquil,Surskit,Lampent,Corphish
46,600,Random 89,3,Druddigon,Tranquill,Bonsly,Snover,Gastly,Anorith
